Ser No.,Al,Ti,V,Cr,Mn,Fe,Ni,Cu,Nb,Mo,Al_wt%,Ti_wt%,V_wt%,Cr_wt%,Mn_wt%,Fe_wt%,Ni_wt%,Cu_wt%,Nb_wt%,Mo_wt%,Liquidus,Term. Temp,Peak Cracking Index,Num. Sim. Steps,Vol. Frac At Term. BCC_B2,Start Temp. BCC_B2,Vol. Frac At Term. BCC_B2#2,Start Temp. BCC_B2#2,Vol. Frac At Term. C14_LAVES,Start Temp. C14_LAVES,Vol. Frac At Term. CR3SI_A15,Start Temp. CR3SI_A15,Vol. Frac At Term. FCC_L12,Start Temp. FCC_L12,Vol. Frac At Term. HEUSLER_L21,Start Temp. HEUSLER_L21,Vol. Frac At Term. MU_PHASE,Start Temp. MU_PHASE,Vol. Frac At Term. SIGMA,Start Temp. SIGMA
170,6.388888889,6.388888889,6.388888889,42.5,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,3.01958859977008,5.3568544772513,5.70098148578636,38.7085736886265,6.14817873004851,6.24968220866357,6.56840536973929,7.1115105315021,10.3972240178726,10.7390008907397,1551.74,789.12,19509.8099846464,780,0.644671808495445,1551.74,0,0,0.132528246230811,1428.35,0,0,0.0613166650607111,889.16,0,0,0,0,0.000965876590815544,936.97
171,6.25,6.25,6.25,43.75,6.25,6.25,6.25,6.25,6.25,6.25,2.95968523042261,5.25058383087388,5.5878839599803,39.9244886475197,6.0262095911703,6.12569941786934,6.43809966752628,6.9704305704705,10.1909612340687,10.5259578500983,1556.97,791.38,20445.3528806334,781,0.652773387466841,1556.97,0,0,0.130666649381287,1430.33,0,0,0.0602888368886829,890.41,0,0,0,0,0.0010485748149636,938.27
172,6.111111111,6.111111111,6.111111111,45,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,2.89954860934248,5.14389938786585,5.47434605504131,41.1451381359396,5.90376552887322,6.00123386289863,6.30728658098503,6.82880127230291,9.98389530426108,10.31208526249,1562.33,794.65,21218.6146735516,780,0.661035051481298,1562.33,0,0,0.128304493929243,1433.23,0,0,0.0590933565965896,892.64,0,0,0,0,0.00120370752421744,940.21
173,5.972222222,5.972222222,5.972222222,46.25,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,2.8391773715188,5.03679872665075,5.36036519382963,42.3705498607943,5.7808437638611,5.87628271857044,6.17596314085513,6.68661942222719,9.77602152836432,10.0973782733283,1567.8,796.96,52813.6246647981,786,0.669438996043692,1567.8,0,0,0.125812741824334,1434.71,0,0,0.0580324850577911,892.99,0,0,0,0,0.0013331699238074,940.98
174,5.833333333,5.833333333,5.833333333,47.5,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,2.77857014126898,4.92927940672012,5.24593877905731,43.6007517456062,5.65744149510916,5.75084313761642,6.04412635466238,6.54388178033795,9.56733516954769,9.8818319900738,1573.39,800.26,23000.0162764759,786,0.677964012149385,1573.39,0,0,0.123514634469065,1435.82,0,0,0.0568217180106204,895.22,0,0,0,0,0.00133050403863571,940.76
175,5.694444444,5.694444444,5.694444444,48.75,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,2.71772553213419,4.82133896844813,5.13106419309095,44.835771932632,5.53355589965118,5.62491225046453,5.91177320649144,6.40058508135051,9.35783145387515,9.66544148186187,1579.09,803.61,23976.7560707309,788,0.686601045252849,1579.09,0,0,0.120770555169737,1437.46,0,0,0.0555901086619165,895.64,0,0,0,0,0.00141143300423448,940.66
176,5.555555556,5.555555556,5.555555556,50,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,2.65664214699403,4.71297493329491,5.01573879816803,46.0756387805373,5.40918413281291,5.4984871654763,5.77890065723521,6.25672603487075,9.14750557069999,9.44820177991057,1584.9,805.98,25030.5401604962,790,0.695347406071003,1584.9,0,0,0.117922668082598,1439.8,0,0,0.0545043439309934,897.02,0,0,0,0,0.00146258446163076,940.97
177,11.1111,11.1111,11.1111,11.1111,0.0001,11.1111,11.1111,11.1111,11.1111,11.1111,4.95321145969848,8.78716822108765,9.35166029871618,9.5451479897147,9.076711250591e-05,10.2517268537122,10.7745474836588,11.6654353056853,17.0551873054165,17.6158243151978,1669.72,889.48,71296.5116782678,810,0.495618579261518,1669.72,0.0100032308220559,898.52,0.108645510693109,1345.86,0,0,0.065672284644161,937.55,0,0,0,0,0.00497492984148343,1070.59
178,10.97222222,10.97222222,10.97222222,10.97222222,1.25,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,4.89695238757057,8.68736268385741,9.24544320389964,9.43673324231412,1.13589975731855,10.135286712767,10.6521690936061,11.5329381224727,16.861472778876,17.4157420173179,1658.38,849.27,39352.9917763465,837,0.498631717570688,1658.38,0.00252050957008642,857.3,0.107912451995526,1340.9,0,0,0.0704429638809312,932.03,0,0,0,0,0.00221905323325157,1042.69
179,10.83333333,10.83333333,10.83333333,10.83333333,2.5,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,4.84055865016391,8.58731824577111,9.13897186111667,9.32805898650666,2.2744274918709,10.0185678533246,10.5294977708869,11.4001237856095,16.667294564974,17.2151807897757,1647.21,808.8,21390.5015668282,858,0.501081401846592,1647.11,0.00117430155785404,814.83,0.107802017996895,1336.22,0,0,0.0707783632981818,924.82,0,0,0,0,0,0
180,10.69444444,10.69444444,10.69444444,10.69444444,3.75,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,4.78403429111355,8.487042080377,9.03225390474784,9.21913301462975,3.41559233421097,9.90157864454955,10.406542311479,11.2670018183641,16.4726665869911,17.014155013537,1636.17,777.11,12957.3097133181,878,0.501304110828798,1636.17,0.00182608668068161,785.14,0.107848290087946,1332.31,0,0,0.0698705400362102,914.17,0,0,0,0,0,0
181,10.55555556,10.55555556,10.55555556,10.55555556,5,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,4.72737885627012,8.38653338199843,8.92528847735943,9.10995445150919,4.55940345311637,9.78431814648301,10.2833017274873,11.1335711511578,16.2775872811738,16.8126630734445,1526.04,760.71,11554.0584079151,788,0.4004467445659,1526.04,0.00253643273857785,767.32,0.105622725369222,1325.67,0,0,0.0699540531171425,903.35,0,0,0,0,0,0
182,10.41666667,10.41666667,10.41666667,10.41666667,6.25,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,4.67059188881365,8.28579134022099,8.81807471647561,9.00052241682434,5.70587007128162,9.66678541363865,10.1597750252071,10.9998307081222,16.0820550745727,16.6107033448431,1614.45,753.06,5003999585962.67,881,0.502003705984308,1614.45,0.00238721413813897,753.09,0.108618537787456,1324.04,0,0,0.0719325620760564,890.95,0,0,0,0,0,0
183,10.27777778,10.27777778,10.27777778,10.27777778,7.5,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,4.61367293031177,8.18481514176983,8.71061175657633,8.89083602714739,6.85500144395358,9.54897949719298,10.0359612074268,10.8657794095913,15.8860683886867,16.4082741973433,1505.12,749.68,6512.75672564982,774,0.404633304333553,1505.12,0.00172405361925007,751.16,0.10680087204531,1317.27,0,0,0.0739175681294985,878.44,0,0,0,0,0,0
184,10.13888889,10.13888889,10.13888889,10.13888889,8.75,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,4.55662152004506,8.08360396931277,8.60289872782357,8.78089439464321,8.00680687255254,9.43089944358893,9.91185927195926,10.7314161705131,15.6896256371398,16.2053739924218,1593.08,748.39,5817.83594965018,863,0.502921856578177,1593.08,0,0,0.109972151373011,1313.76,0,0,0.0763098756607986,866.34,0,0,0,0,0,0
185,10,10,10,10,10,10,10,10,10,10,4.49943719514737,7.98215700170926,8.49493475632634,8.67069662733981,9.1612957018385,9.31254429482637,9.78746821194814,10.5967399007796,15.4927252261642,16.0020010839205,1582.48,746.15,70870.957658953,858,0.744624754304429,1582.48,0.00446261050319209,919.49,0.118079192315465,1309.38,0,0,0.0841175384032676,853.46,0.0393427361721835,973.77,0,0,0,0
186,9.861111111,9.861111111,9.861111111,9.861111111,11.25,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,4.44211949063981,7.88047341407071,8.38671896420478,8.56024182919382,10.3184773192254,9.19391308853237,9.66278701594109,10.4617495053072,15.2953655547173,15.7981538181675,1571.91,751.18,5562.38715274901,840,0.503357109816006,1571.91,0,0,0.110079883940004,1304.81,0,0,0.0816103918467948,847.41,0,0,0,0,1.27872261184882e-05,777.45
187,9.722222222,9.722222222,9.722222222,9.722222222,12.5,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,4.38466793928928,7.77855237750945,8.27825046932305,8.44952909981786,11.4783611576375,9.07500485766844,9.53781466758231,10.3264438837031,15.0975450139949,15.5938305334741,1561.36,752.55,5434.44505562963,829,0.504042634201394,1561.36,0,0,0.109811992650986,1299.04,2.01280601217275e-06,793.27,0.0843276692182472,841.82,0,0,0,0,0,0
188,9.583333333,9.583333333,9.583333333,9.583333333,13.75,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,4.32708207171412,7.67639305932621,8.16952838548887,8.33855753468414,12.6409566933757,8.95581863074921,9.4125501458423,10.1908219305146,14.8992619877945,15.3890295605102,1550.81,754.24,5660.23177077744,818,0.777836204151985,1550.81,0,0,0.11026075725146,1294.71,1.12978442616871e-05,809.67,0.0870501287583683,837.69,0,0,0,0,0,0
189,9.444444444,9.444444444,9.444444444,9.444444444,15,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,4.26936141633538,7.57399462292365,8.06055182236147,8.22732622503056,13.8062734471022,8.83635343174151,9.28699242491189,10.0548825351141,14.7005148523481,15.1837492221312,1540.25,756.31,64528.1876797037,809,0.773513619416063,1540.25,0,0,0.109911289869988,1289.42,1.92627836259325e-05,816.88,0.0900263788662799,833.91,0,0,0,0,6.22194056815135e-05,800.25
190,9.305555556,9.305555556,9.305555556,9.305555556,16.25,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,4.21150549943169,7.47135622790367,7.95131988555516,8.11583425796644,14.9743209827321,8.71660828017801,9.16114047432156,9.91862458182812,14.5013019765103,14.977987833573,1529.66,757.85,7893.99249566871,797,0.506340643130865,1529.66,0,0,0.109611704468294,1285.56,2.0129752384455e-05,819.36,0.0933166015100858,831.75,0,0,0,0,0.000146000307908729,807.57
191,9.166666667,9.166666667,9.166666667,9.166666667,17.5,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,4.15351384486062,7.36847702957317,7.84183167611333,8.00408071593555,16.1451089130591,8.59658219058044,9.03499325833535,9.78204694928149,14.3016217207998,14.7717437014612,1519.03,759.46,5271.67558319043,787,0.507316722154128,1519.03,0,0,0.109299622159188,1279.84,1.23402467130756e-05,820.98,0.0966129286233667,830.58,0,0,0,0,0.000210589077583844,811.61
192,9.027777778,9.027777778,9.027777778,9.027777778,18.75,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,4.09538597443609,7.26535617961354,7.73208629122094,7.89206467744345,17.3186468921357,8.47627417324082,8.90854973677184,9.6451485112859,14.1014724386984,14.5650151251533,1508.35,761.03,61278.0514042256,772,0.761567190470675,1508.35,0,0,0.109687224661235,1275.25,0,0,0.099742588798637,828.95,0,0,0,0,0.000243497264405975,815.09
193,8.888888889,8.888888889,8.888888889,8.888888889,20,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,4.03712140766029,7.16199282560504,7.62208282369842,7.77978521654083,18.4949446206862,8.35568323366648,8.78180886442093,9.50792813620862,13.9008524757278,14.3578003957854,1497.6,762.67,24139.795579801,760,0.756847588280946,1497.6,0,0,0.109374740839571,1270.51,0,0,0.103127722885435,828.52,0,0,0,0,0.000241224964596663,818.36
194,8.75,8.75,8.75,8.75,21.25,8.75,8.75,8.75,8.75,8.75,3.97871966177281,7.05838611111404,7.51182036209437,7.6672414029182,19.674011845114,8.23480837268188,8.65476959115082,9.37038468708824,13.6997601696192,14.1500977964465,1486.78,763.23,38445.3195490127,749,0.752256504995452,1486.78,0,0,0.10917183356808,1265.69,0,0,0.107083948773015,828.79,0,0,0,0,0.00014592572984548,819.76
195,8.611111111,8.611111111,8.611111111,8.611111111,22.5,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,3.92018025173731,6.95453517566933,7.40129799066051,7.55443230188026,20.8558583577709,8.11364858640093,8.52743086187895,9.23251702160326,13.4981938502671,13.9419056021315,1475.87,764.72,14768.1729660712,735,0.51233808339537,1475.87,0,0,0.10889017454706,1261.78,0,0,0.110659703850461,829.61,0,0,0,0,3.49011950540003e-06,815.48
196,8.472222222,8.472222222,8.472222222,8.472222222,23.75,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,3.86150269022813,6.85043915473833,7.29051478932626,7.44135697431998,22.0404939972278,7.99220286619931,8.39979161654286,9.09432399204049,13.2961518396833,13.7332220796935,1464.87,765.36,5022.82760199691,715,0.514113135602503,1464.87,0,0,0.108733298872056,1256.77,0,0,0.114693724893273,831.03,0,0,0,0,0,0
197,8.333333333,8.333333333,8.333333333,8.333333333,25,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,3.80268648761672,6.74609717970312,7.17946983367322,7.32801447669257,23.2279286485483,7.87047019868637,8.27185079007072,8.95580444526321,13.0936324519501,13.5240454877956,1453.76,766.92,24792.2358106283,709,0.740228034789637,1453.76,0,0,0.109023136958453,1252.66,0,0,0.118214008039908,832.94,0,0,0,0,0,0
198,8.194444444,8.194444444,8.194444444,8.194444444,26.25,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,3.74373115195806,6.64150837783619,7.06816219490947,7.21440386098922,24.4181722435633,7.74844956567703,8.14360731235172,8.81695722267907,12.8906339931738,13.3143740768622,1442.54,767.5,5116.47511963562,700,0.649316940722298,1442.54,0.0864877552303088,850.58,0.108838445510969,1247.28,0,0,0.122570714955367,835.66,0,0,0,0,0,0
199,8.055555556,8.055555556,8.055555556,8.055555556,27.5,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,3.68463618909405,6.53667187248406,6.95659094006482,7.10052417493641,25.6112347587827,7.6261399444058,8.01506010846109,8.67778116048367,12.6871547618402,13.1042060894472,1431.2,768.03,5014.81649431751,687,0.639016016527966,1431.2,0.0922929101696724,873.69,0.108653336573029,1243.1,0,0,0.127258977344221,839.89,0,0,0,0,0,0
200,7.916666667,7.916666667,7.916666667,7.916666667,28.75,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,3.62540110217677,6.43158678222132,6.8447551310907,6.98637446107714,26.8071262250215,7.50354030653999,7.88620809762291,8.53827508853774,12.4831930471735,12.8935397585384,1419.73,768.52,12181.465805189,681,0.523363728584001,1419.73,0.216880864504701,929.57,0.108499390092472,1238.6,0,0,0.132287404602786,843.94,0,0,0,0,0,0
201,7.777777778,7.777777778,7.777777778,7.777777778,30,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,3.56602539234061,6.32625222204313,6.73265382612909,6.8719537580662,28.0058567138298,7.38064961957086,7.75705019467227,8.39843783195004,12.2787471314505,12.6823733099475,1408.13,769.05,4822.75905076686,669,0.526359393457775,1408.13,0.208843757445076,925.4,0.108421088161613,1234.43,0,0,0.137605042778197,849.79,0,0,0,0,0,0
202,7.638888889,7.638888889,7.638888889,7.638888889,31.25,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,3.50650855823643,6.22066730253885,6.62028607863317,6.75726109977249,29.2074363468965,7.25746684584958,7.62758530904198,8.25826820998044,12.0738152883965,12.4707049606541,1396.4,770.61,4729.68006441268,648,0.529681500056292,1396.4,0.200149731300911,921.38,0.108249172832782,1231.3,0,0,0.142955104978844,857.28,0,0,0,0,0,0
203,7.5,7.5,7.5,7.5,32.5,7.5,7.5,7.5,7.5,7.5,3.44685009612908,6.11483113006487,6.50765093755123,6.64229551546688,30.4118752940826,7.13399094278883,7.49781234497457,8.1177650362693,11.8683957835212,12.2585329191515,1384.36,771.11,32817.7778487707,640,0.54756207788704,1384.36,0.176614035832918,906.5,0.108182084645083,1226.56,0,0,0.149325613286896,865.73,0,0,0,0,0,0
204,7.361111111,7.361111111,7.361111111,7.361111111,33.75,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,3.38704949988311,6.00874280671948,6.39474744729989,6.52705602979477,31.6191837737074,7.01022086283346,7.36773020149135,7.97692711880411,11.6624868740694,12.0458553853971,1372.52,771.44,30251.9742066099,637,0.547674973898931,1372.43,0.170350243085117,902.79,0.107980111041716,1222.85,0,0,0.156309468607948,873,0,0,0,0,0,0
205,7.222222222,7.222222222,7.222222222,7.222222222,35,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,3.32710626094854,5.90240143031739,6.28157464773704,6.41154166274852,32.829372052838,6.88615555343086,7.23733777236131,7.83575325988571,11.4560868089721,11.8326705507606,1360.36,771.83,25170.9945613891,614,0.539104211661841,1360.36,0.172394869698812,900.28,0.107738184114934,1220.26,0,0,0.163637033731146,880.52,0,0,0,0,0,0
206,7.083333333,7.083333333,7.083333333,7.083333333,36.25,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,3.26701986834636,5.79580609436422,6.16813157413462,6.29575142963967,34.0424504475801,6.76179395700106,7.10663394606972,7.69424225609436,11.2491938287965,11.6189765979734,1347.88,772.16,4602.33465341333,595,0.542122595703466,1347.88,0.162525567573604,896.95,0.1074058600819,1216.88,0,0,0.171403578694108,888.26,0,0,0,0,0,0
207,6.944444444,6.944444444,6.944444444,6.944444444,37.5,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,3.20678980865407,5.6889558880307,6.05441725715127,6.17968434107098,35.2584293233714,6.63713501090677,6.97561760578658,7.55239289825556,11.0418061656962,11.4047717010764,1335.44,772.5,49664.4871082528,585,0.697528703991464,1335.44,0,0,0.107068597851725,1212.83,0,0,0.17946210180161,896.19,0,0,0,0,0,0
208,6.805555556,6.805555556,6.805555556,6.805555556,38.75,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,3.14641556615967,5.58184989642594,5.94043072312304,6.0633394032332,36.4773190918716,6.51217764777209,6.84428762970163,7.41020397180277,10.8339220439415,11.1900540259685,1323.02,772.76,10145.0885364523,571,0.69056931470077,1323.02,0,0,0.10651093121863,1209.89,0,0,0.187616435166221,904.86,0,0,0,0,0,0
209,6.666666667,6.666666667,6.666666667,6.666666667,40,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,3.08589662217822,5.47448719938496,5.82617099277307,5.94671561658805,37.699130224761,6.386920794068,6.7126428895377,7.26767425516779,10.6255396775661,10.974821727975,1310.28,773.96,3824.89467487423,558,0.684140394927163,1310.28,0,0,0.105890842144943,1207.19,0,0,0.194608852924671,913.09,0,0,0,0,0,0
210,6.527777778,6.527777778,6.527777778,6.527777778,41.25,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,3.02523245603134,5.36686687320629,5.71163708306088,5.82981197775575,38.9238732339654,6.26136337213959,6.58068225268132,7.1248025220876,10.4166572737398,10.759072955332,1297.41,774.22,3583.39703897742,539,0.678641791166784,1297.41,0,0,0.105321846655745,1205.31,0,0,0.201238538574605,919.72,0,0,0,0,0,0
211,6.388888889,6.388888889,6.388888889,6.388888889,42.5,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,2.96442254437519,5.25898798945991,5.59682800591361,5.71262747822001,40.1515586852232,6.13550429881523,6.44840458072096,6.98158754002171,10.2072730304544,10.5428058467958,1284.39,774.45,3346.63323287039,534,0.673876739220767,1284.39,0,0,0.104745167872286,1202.26,0,0,0.207165817438626,927.23,0,0,0,0,0,0
212,6.25,6.25,6.25,6.25,43.75,6.25,6.25,6.25,6.25,6.25,2.90346636134824,5.15084961524928,5.481742768505,5.59516110461281,41.3821971951021,6.00934248571241,6.31580872976844,6.83802807050015,9.99738513703281,10.3260185321687,1271.24,775.56,39637.9326943525,519,0.669810483131976,1271.24,0,0,0.103895394527027,1192.15,0,0,0.212117708036472,934.12,0,0,0,0,5.43055268025755e-05,818.32
213,6.111111111,6.111111111,6.111111111,6.111111111,45,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,2.84236337855611,5.04245081318453,5.36638037322678,5.47741183868517,42.6157994313054,5.88287683920635,6.18289355042597,6.69412286908777,9.78699177407655,10.1087091322453,1258.84,775.65,57204.2247969152,519,0.565201767215042,1258.84,0.101008274255934,872.44,0.103573548833356,1198.27,0,0,0.216981335105021,941.24,0,0,0,0,0.000114407534903056,823.18
